,title,isactual,length,public,cover,theme,goal,illustrated,bestseller,author,triggerw,genre,subgenre,rating,punctuation,saga,language,difficulty
669,Suenos rotos,FALSE,long,adult,pocket,,,FALSE,FALSE,Author(Anna Madsen),,Contemporary,Real_Dystopia,7.349423990752941,0,,,
670,La ciudad olvidada,TRUE,long,adult,pocket,,,FALSE,FALSE,Author(Tammy Wood),{ 1 9 5 4 2 7},Contemporary,Real_Dystopia,3.9935564971649162,0,,,
671,Amanecer de cenizas,FALSE,medium,adult,hard,,,FALSE,FALSE,Author(Anna Madsen),,Contemporary,Real_Dystopia,3.8940564956854673,0,,,
672,El laberinto de sombras,TRUE,short,adult,pocket,,,FALSE,FALSE,Author(Tammy Wood),{ 9 4 5 7 1},Contemporary,Real_Dystopia,9.503838379682701,0,,,
673,El fin del mundo en tus ojos,TRUE,long,adult,pocket,,,FALSE,FALSE,Author(Tammy Wood),,Contemporary,Real_Dystopia,4.961989053725173,0,,,
674,Mascaras de acero,TRUE,long,adult,soft,,,FALSE,FALSE,Author(Tammy Wood),{ 2 4},Contemporary,Real_Dystopia,9.338805267498442,0,,,
675,La rebelion de los susurros,TRUE,very_long,adult,soft,,,FALSE,FALSE,Author(Tammy Wood),{ 5 9 8},Contemporary,Real_Dystopia,9.37424903782041,0,,,
676,El jardin de cristal,TRUE,long,adult,soft,,,FALSE,FALSE,Author(Tammy Wood),,Contemporary,Real_Dystopia,5.505018704744548,0,,,
677,La ciudad de los suspiros,FALSE,long,adult,pocket,,,FALSE,FALSE,Author(Anna Madsen),{ 1 5 4},Contemporary,Real_Dystopia,6.454550892923496,0,,,
678,El tiempo detenido,TRUE,long,adult,hard,,,FALSE,FALSE,Author(Tammy Wood),,Contemporary,Real_Dystopia,3.9649461527771193,0,,,
679,La oscuridad eterna,TRUE,very_long,adult,soft,,,FALSE,FALSE,Author(Tammy Wood),,Contemporary,Real_Dystopia,9.904531876175856,0,,,
680,Las cenizas del paraiso,FALSE,medium,adult,pocket,,,FALSE,FALSE,Author(Anna Madsen),,Contemporary,Real_Dystopia,5.687866187334506,0,,,
681,El espejo quebrado,TRUE,long,adult,hard,,,FALSE,FALSE,Author(Tammy Wood),,Contemporary,Real_Dystopia,8.906207603083184,0,,,
682,El eco del vacio,TRUE,long,adult,pocket,,,FALSE,FALSE,Author(Tammy Wood),,Contemporary,Real_Dystopia,2.2600028051523866,0,,,
683,El invierno perpetuo,TRUE,medium,adult,hard,,,FALSE,FALSE,Author(Tammy Wood),,Contemporary,Real_Dystopia,6.635455179790326,0,,,
684,La tormenta inmortal,FALSE,medium,adult,soft,,,FALSE,FALSE,Author(Anna Madsen),{ 8 4 1 2 7},Contemporary,Real_Dystopia,9.91463986510626,0,,,
685,El abismo de la mente,FALSE,medium,adult,soft,,,FALSE,FALSE,Author(Anna Madsen),,Contemporary,Real_Dystopia,9.457215251758889,0,,,
686,El reloj sin tiempo,TRUE,long,adult,soft,,,FALSE,FALSE,Author(Tammy Wood),,Contemporary,Real_Dystopia,8.20495726685512,0,,,
687,El lamento de las estrellas,TRUE,very_long,adult,hard,,,FALSE,FALSE,Author(Tammy Wood),{ 1 4 9},Contemporary,Real_Dystopia,7.938006417765804,0,,,
688,Las ruinas del exodo,TRUE,very_long,adult,hard,,,FALSE,FALSE,Author(Tammy Wood),,Contemporary,Real_Dystopia,1.9412507734813893,0,,,
689,El rio de las almas perdidas,FALSE,medium,adult,soft,,,FALSE,FALSE,Author(Anna Madsen),{ 9},Contemporary,Real_Dystopia,9.450816343631331,0,,,
690,La mirada del abismo,TRUE,medium,adult,hard,,,FALSE,FALSE,Author(Tammy Wood),,Contemporary,Real_Dystopia,2.5726282832842813,0,,,
691,El despertar del caos,FALSE,long,adult,hard,,,FALSE,FALSE,Author(Anna Madsen),{ 1 2 9 4 7},Contemporary,Real_Dystopia,9.06631405859585,0,,,
692,El susurro de la desolacion,TRUE,long,adult,hard,,,FALSE,FALSE,Author(Tammy Wood),,Contemporary,Real_Dystopia,9.852830276495874,0,,,
693,El corazon de la oscuridad,FALSE,very_long,adult,pocket,,,FALSE,FALSE,Author(Anna Madsen),{ 8},Contemporary,Real_Dystopia,7.670453645377872,0,,,
694,El eco de la destruccion,TRUE,long,adult,pocket,,,FALSE,FALSE,Author(Tammy Wood),{ 4 2 7 9},Contemporary,Real_Dystopia,7.7071059553382275,0,,,
695,El laberinto de los suenos rotos,FALSE,medium,adult,soft,,,FALSE,FALSE,Author(Anna Madsen),{ 9 1 5 8 2},Contemporary,Real_Dystopia,8.334081900776935,0,,,
696,El ultimo aliento del sol,TRUE,medium,adult,soft,,,FALSE,FALSE,Author(Tammy Wood),{ 8},Contemporary,Real_Dystopia,3.131252439549315,0,,,
697,El reflejo perdido,TRUE,medium,adult,hard,,,FALSE,FALSE,Author(Tammy Wood),{ 8 1 9 4 2 5},Contemporary,Real_Dystopia,9.382235645038593,0,,,
698,La melodia del silencio,FALSE,medium,adult,pocket,,,FALSE,TRUE,Author(Anna Madsen),,Contemporary,Real_Dystopia,8.306283214640045,0,,,
699,El fin de los dias,TRUE,long,adult,pocket,,,FALSE,FALSE,Author(Tammy Wood),,Contemporary,Real_Dystopia,5.6319549736680905,0,,,
700,El susurro del tiempo,TRUE,short,adult,soft,,,FALSE,FALSE,Author(Tammy Wood),,Contemporary,Real_Dystopia,3.86805256461429,0,,,
701,El grito de la nada,FALSE,medium,adult,hard,,,FALSE,FALSE,Author(Anna Madsen),,Contemporary,Real_Dystopia,5.268535692746622,0,,,
702,La ciudad de los espejos rotos,TRUE,short,adult,soft,,,FALSE,FALSE,Author(Tammy Wood),,Contemporary,Real_Dystopia,8.40815616936792,0,,,
703,El jardin de las sombras,FALSE,long,adult,pocket,,,FALSE,FALSE,Author(Anna Madsen),,Contemporary,Real_Dystopia,7.89311316887903,0,,,
704,La oscuridad que nos rodea,FALSE,long,adult,hard,,,FALSE,FALSE,Author(Anna Madsen),{ 2 1 7 9 8 4},Contemporary,Real_Dystopia,4.55317394196285,0,,,
705,El abismo de la esperanza,TRUE,long,adult,soft,,,FALSE,TRUE,Author(Tammy Wood),,Contemporary,Real_Dystopia,2.061354291713541,0,,,
706,El ultimo susurro del viento,FALSE,long,adult,hard,,,FALSE,FALSE,Author(Anna Madsen),{ 9 7 1 2 4 5},Contemporary,Real_Dystopia,2.823154395104401,0,,,
707,El reloj sin fin,FALSE,medium,adult,pocket,,,FALSE,FALSE,Author(Anna Madsen),,Contemporary,Real_Dystopia,5.5511792090944665,0,,,
708,La tormenta eterna,TRUE,medium,adult,hard,,,FALSE,FALSE,Author(Tammy Wood),,Contemporary,Real_Dystopia,7.401638278994679,0,,,
709,El laberinto de la realidad,FALSE,medium,adult,soft,,,FALSE,FALSE,Author(Anna Madsen),{ 4 7 1},Contemporary,Real_Dystopia,2.576652298110938,0,,,
710,El lamento de los caidos,TRUE,short,adult,soft,,,FALSE,FALSE,Author(Tammy Wood),{ 1},Contemporary,Real_Dystopia,7.424920892888665,0,,,
711,Las ruinas del olvido,TRUE,very_long,adult,pocket,,,FALSE,FALSE,Author(Tammy Wood),,Contemporary,Real_Dystopia,2.9614706623616236,0,,,
712,El rio de los suenos perdidos,FALSE,long,adult,hard,,,FALSE,FALSE,Author(Anna Madsen),{ 7 8 1},Contemporary,Real_Dystopia,6.415666168716818,0,,,
713,La mirada del vacio,TRUE,long,adult,pocket,,,FALSE,FALSE,Author(Tammy Wood),,Contemporary,Real_Dystopia,5.998088376010855,0,,,
714,El despertar de la destruccion,TRUE,medium,adult,hard,,,FALSE,FALSE,Author(Tammy Wood),,Contemporary,Real_Dystopia,5.556670080317235,0,,,
715,El susurro de la desesperanza,TRUE,very_long,adult,hard,,,FALSE,FALSE,Author(Tammy Wood),{ 7 2 5},Contemporary,Real_Dystopia,8.265471356839074,0,,,
716,El corazon de las sombras,FALSE,long,adult,soft,,,FALSE,FALSE,Author(Anna Madsen),,Contemporary,Real_Dystopia,3.827597752531326,0,,,
717,El eco de la muerte,FALSE,short,adult,pocket,,,FALSE,FALSE,Author(Anna Madsen),,Contemporary,Real_Dystopia,1.0157018355571101,0,,,
718,La ciudad en llamas,TRUE,medium,adult,hard,,,FALSE,FALSE,Author(Tammy Wood),{ 1 7},Contemporary,Real_Dystopia,7.216430216654178,0,,,
719,El laberinto de los suspiros,FALSE,medium,adult,soft,,,FALSE,FALSE,Author(Anna Madsen),,Contemporary,Real_Dystopia,4.84458673909538,0,,,
720,El ultimo aliento del tiempo,FALSE,short,adult,hard,,,FALSE,FALSE,Author(Anna Madsen),,Contemporary,Real_Dystopia,6.169399768639296,0,,,
721,El reflejo olvidado,TRUE,long,adult,soft,,,FALSE,FALSE,Author(Tammy Wood),,Contemporary,Real_Dystopia,8.361523116277287,0,,,
722,El fin de todo,TRUE,long,adult,pocket,,,FALSE,FALSE,Author(Tammy Wood),{ 9 7},Contemporary,Real_Dystopia,7.591681829624058,0,,,
723,El susurro de la eternidad,FALSE,medium,adult,hard,,,FALSE,FALSE,Author(Anna Madsen),,Contemporary,Real_Dystopia,8.23130185034984,0,,,
724,El grito del vacio,TRUE,long,adult,soft,,,FALSE,FALSE,Author(Tammy Wood),,Contemporary,Real_Dystopia,9.951137600866051,0,,,
725,El jardin de las pesadillas,TRUE,medium,adult,soft,,,FALSE,FALSE,Author(Tammy Wood),,Contemporary,Real_Dystopia,6.395888883819743,0,,,
726,La oscuridad que nos consume,TRUE,long,adult,soft,,,FALSE,FALSE,Author(Tammy Wood),,Contemporary,Real_Dystopia,2.744834679630853,0,,,
727,El abismo del olvido,TRUE,very_long,adult,pocket,,,FALSE,FALSE,Author(Tammy Wood),{ 4 5 7 2},Contemporary,Real_Dystopia,8.60730174877099,0,,,
728,El ultimo susurro del silencio,FALSE,medium,adult,hard,,,FALSE,FALSE,Author(Anna Madsen),{ 9 2 4 5 8 1},Contemporary,Real_Dystopia,3.7469164644736512,0,,,
729,La tormenta interminable,TRUE,long,adult,soft,,,FALSE,FALSE,Author(Tammy Wood),,Contemporary,Real_Dystopia,4.0891815859893015,0,,,
730,El laberinto de la fantasia,FALSE,short,adult,soft,,,FALSE,FALSE,Author(Anna Madsen),,Contemporary,Real_Dystopia,3.7259043769467044,0,,,
731,El lamento de los olvidados,FALSE,medium,adult,soft,,,FALSE,FALSE,Author(Anna Madsen),{ 8 7 5 1 4 2},Contemporary,Real_Dystopia,2.65225514577613,0,,,
732,Las ruinas del recuerdo,FALSE,long,adult,hard,,,FALSE,FALSE,Author(Anna Madsen),{ 4},Contemporary,Real_Dystopia,7.907768664641365,0,,,
733,El rio de los deseos perdidos,FALSE,medium,adult,hard,,,FALSE,FALSE,Author(Anna Madsen),{ 5 9 1 8},Contemporary,Real_Dystopia,9.573666052265517,0,,,
734,La mirada de la nada,FALSE,long,adult,soft,,,FALSE,FALSE,Author(Anna Madsen),{ 8},Contemporary,Real_Dystopia,3.154252781283041,0,,,
735,El despertar de la devastacion,TRUE,medium,adult,soft,,,FALSE,FALSE,Author(Tammy Wood),{ 8 4 7 5 2 9},Contemporary,Real_Dystopia,1.2280005743840932,0,,,
736,El corazon de la penumbra,TRUE,medium,adult,hard,,,FALSE,FALSE,Author(Tammy Wood),,Contemporary,Real_Dystopia,1.664337607650723,0,,,
737,El eco de la muerte eterna,FALSE,medium,adult,pocket,,,FALSE,FALSE,Author(Anna Madsen),{ 8},Contemporary,Real_Dystopia,9.958408445220552,0,,,
738,El laberinto de los susurros,TRUE,medium,adult,soft,,,FALSE,FALSE,Author(Tammy Wood),,Contemporary,Real_Dystopia,6.054519768107336,0,,,
739,El ultimo aliento de la eternidad,FALSE,long,adult,hard,,,FALSE,FALSE,Author(Anna Madsen),,Contemporary,Real_Dystopia,4.919980587055658,0,,,
740,El reflejo perdido en el tiempo,FALSE,very_long,adult,pocket,,,FALSE,FALSE,Author(Anna Madsen),,Contemporary,Real_Dystopia,3.0238397965369668,0,,,
741,La melodia de la oscuridad eterna,TRUE,short,adult,hard,,,FALSE,TRUE,Author(Tammy Wood),,Contemporary,Real_Dystopia,6.770887434166939,0,,,
742,El fin de la existencia,TRUE,long,adult,soft,,,FALSE,FALSE,Author(Tammy Wood),{ 4 9 8 1 7 2},Contemporary,Real_Dystopia,8.003192370726632,0,,,
743,El susurro del infinito,TRUE,medium,adult,pocket,,,FALSE,FALSE,Author(Tammy Wood),{ 1 5},Contemporary,Real_Dystopia,1.6018002552637807,0,,,
744,El grito del olvido,TRUE,short,adult,pocket,,,FALSE,FALSE,Author(Tammy Wood),{ 9},Contemporary,Real_Dystopia,7.137085706037697,0,,,
745,El jardin de las almas perdidas,TRUE,medium,adult,pocket,,,FALSE,FALSE,Author(Tammy Wood),{ 9 2 7 8 5},Contemporary,Real_Dystopia,9.347122493502022,0,,,
746,El abismo del recuerdo,TRUE,long,adult,soft,,,FALSE,FALSE,Author(Tammy Wood),{ 2 5 1 7 9},Contemporary,Real_Dystopia,5.072587346472547,0,,,
747,El ultimo susurro del olvido,FALSE,medium,adult,hard,,,FALSE,FALSE,Author(Anna Madsen),{ 4},Contemporary,Real_Dystopia,5.5067034332605935,0,,,
748,La tormenta sin fin,FALSE,short,adult,pocket,,,FALSE,FALSE,Author(Anna Madsen),{ 5 7 4 9 1 2},Contemporary,Real_Dystopia,1.9659458106793477,0,,,
749,El laberinto de la imaginacion,FALSE,long,adult,pocket,,,FALSE,FALSE,Author(Anna Madsen),{ 5 7 9},Contemporary,Real_Dystopia,8.549120667775368,0,,,
750,El lamento de los desolados,TRUE,long,adult,soft,,,FALSE,FALSE,Author(Tammy Wood),{ 5 8 1 2 7},Contemporary,Real_Dystopia,2.068785317704681,0,,,
751,Las ruinas del pasado,FALSE,medium,adult,hard,,,FALSE,TRUE,Author(Anna Madsen),{ 2 7},Contemporary,Real_Dystopia,5.551387218508613,0,,,
752,El rio de los recuerdos perdidos,FALSE,long,adult,hard,,,FALSE,FALSE,Author(Anna Madsen),,Contemporary,Real_Dystopia,1.3175702707216224,0,,,
753,La mirada del vacio eterno,FALSE,long,adult,hard,,,FALSE,FALSE,Author(Anna Madsen),{ 1},Contemporary,Real_Dystopia,5.652352334949719,0,,,
754,El despertar de la destruccion total,TRUE,long,adult,pocket,,,FALSE,FALSE,Author(Tammy Wood),{ 7 8 5 4},Contemporary,Real_Dystopia,4.869336844623062,0,,,
755,El susurro de la desesperacion,FALSE,very_long,adult,pocket,,,FALSE,FALSE,Author(Anna Madsen),,Contemporary,Real_Dystopia,1.8384952271401311,0,,,
756,El corazon de la oscuridad infinita,TRUE,long,adult,hard,,,FALSE,FALSE,Author(Tammy Wood),,Contemporary,Real_Dystopia,5.947864225434629,0,,,
757,El eco de la muerte eterea,TRUE,short,adult,pocket,,,FALSE,FALSE,Author(Tammy Wood),{ 8},Contemporary,Real_Dystopia,6.413078908170088,0,,,
758,La ciudad en cenizas,TRUE,medium,adult,hard,,,FALSE,FALSE,Author(Tammy Wood),,Contemporary,Real_Dystopia,1.8619821149024487,0,,,
759,El ultimo aliento de la eternidad perdida,TRUE,medium,adult,pocket,,,FALSE,FALSE,Author(Tammy Wood),{ 2 7 1 8},Contemporary,Real_Dystopia,7.511567450394433,0,,,
760,El reflejo olvidado en el abismo,TRUE,medium,adult,pocket,,,FALSE,FALSE,Author(Tammy Wood),,Contemporary,Real_Dystopia,3.3317703267610415,0,,,
761,El fin del universo,TRUE,long,adult,hard,,,FALSE,FALSE,Author(Tammy Wood),,Contemporary,Real_Dystopia,7.605219563710093,0,,,
762,El susurro del infinito oscuro,FALSE,short,adult,pocket,,,FALSE,FALSE,Author(Anna Madsen),,Contemporary,Real_Dystopia,9.814255449102834,0,,,
763,El grito del olvido eterno,FALSE,long,adult,pocket,,,FALSE,FALSE,Author(Anna Madsen),{ 9},Contemporary,Real_Dystopia,7.052647232647113,0,,,
764,La ciudad de las almas rotas,TRUE,medium,adult,hard,,,FALSE,FALSE,Author(Tammy Wood),,Contemporary,Real_Dystopia,7.209918534042201,0,,,
765,El jardin de las pesadillas eternas,TRUE,long,adult,soft,,,FALSE,FALSE,Author(Tammy Wood),{ 8 2 1},Contemporary,Real_Dystopia,5.769533216087503,0,,,
766,El eco de la locura eterna,TRUE,medium,adult,soft,,,FALSE,FALSE,Author(Tammy Wood),{ 2},Contemporary,Real_Dystopia,7.415226778413482,0,,,
767,La oscuridad que nos devora,TRUE,medium,adult,pocket,,,FALSE,FALSE,Author(Tammy Wood),,Contemporary,Real_Dystopia,1.0114004347281251,0,,,
768,El abismo del recuerdo perdido,FALSE,long,adult,hard,,,FALSE,FALSE,Author(Anna Madsen),{ 2 9 7 4},Contemporary,Real_Dystopia,4.7623870078559944,0,,,
769,El ultimo susurro del olvido eterno,FALSE,long,adult,hard,,,FALSE,FALSE,Author(Anna Madsen),{ 4 8 1 7 5 2},Contemporary,Real_Dystopia,1.9798658807648615,0,,,
770,El eco de la soledad infinita,FALSE,short,adult,pocket,,,FALSE,FALSE,Author(Anna Madsen),{ 7 1 4},Contemporary,Real_Dystopia,3.269943856817526,0,,,
771,El laberinto de la imaginacion perdida,TRUE,short,adult,hard,,,FALSE,FALSE,Author(Tammy Wood),,Contemporary,Real_Dystopia,3.253383632142137,0,,,
772,El lamento de los desolados eternos,FALSE,long,adult,pocket,,,FALSE,FALSE,Author(Anna Madsen),{ 4 9 2 5 7},Contemporary,Real_Dystopia,3.970643074434133,0,,,
773,Las ruinas del pasado olvidado,TRUE,medium,adult,hard,,,FALSE,FALSE,Author(Tammy Wood),{ 8 1 5},Contemporary,Real_Dystopia,8.750601313050577,0,,,
774,El susurro de la desesperacion eterna,TRUE,long,adult,soft,,,FALSE,FALSE,Author(Tammy Wood),,Contemporary,Real_Dystopia,6.648437304744721,0,,,
775,La ciudad en cenizas eternas,FALSE,very_long,adult,hard,,,FALSE,FALSE,Author(Anna Madsen),,Contemporary,Real_Dystopia,3.6788985575073765,0,,,
776,El laberinto de los secretos olvidados,TRUE,long,adult,hard,,,FALSE,FALSE,Author(Tammy Wood),{ 1 9 8 2 5},Contemporary,Real_Dystopia,1.526466449812212,0,,,
777,El reflejo olvidado en el abismo del tiempo,TRUE,short,adult,soft,,,FALSE,FALSE,Author(Tammy Wood),{ 5},Contemporary,Real_Dystopia,8.900209037804625,0,,,
778,El fin del cosmos,FALSE,short,adult,hard,,,FALSE,FALSE,Author(Anna Madsen),{ 8},Contemporary,Real_Dystopia,6.067887354647613,0,,,
779,La ciudad de las almas rotas eternamente,FALSE,long,adult,soft,,,FALSE,FALSE,Author(Anna Madsen),,Contemporary,Real_Dystopia,7.549330772722122,0,,,
780,La oscuridad que nos devora eternamente,TRUE,very_long,adult,pocket,,,FALSE,FALSE,Author(Tammy Wood),,Contemporary,Real_Dystopia,1.0789366010484314,0,,,
781,El rio de los recuerdos perdidos eternamente,TRUE,long,adult,soft,,,FALSE,FALSE,Author(Tammy Wood),,Contemporary,Real_Dystopia,6.6504025764592605,0,,,
782,Cantos de Drakonia,FALSE,long,teenager,pocket,,,FALSE,FALSE,Author(Ewen Laurent),,Fantasy,Real_Dystopia,4.535257129024494,0,,,
783,Crepusculo Astral en Meridia,TRUE,long,teenager,pocket,,,FALSE,FALSE,Author(Brooklyn Lewis),,Fantasy,Real_Dystopia,7.419058602400577,0,,,
784,Sombras de Aetherium,FALSE,short,teenager,soft,,,FALSE,FALSE,Author(Ewen Laurent),,Fantasy,Real_Dystopia,5.088650811261877,0,,,
785,Hechizos de Quimera Invertida,FALSE,short,teenager,hard,,,FALSE,FALSE,Author(Ewen Laurent),,Fantasy,Real_Dystopia,9.989199763330513,0,,,
786,Misticos Arcanos de Silmar,FALSE,short,teenager,soft,,,FALSE,FALSE,Author(Ewen Laurent),,Fantasy,Real_Dystopia,4.306413987197485,0,,,
787,Destellos de Vortex Sempiterno,FALSE,long,teenager,soft,,,FALSE,FALSE,Author(Ewen Laurent),,Fantasy,Real_Dystopia,8.891656416783787,0,,,
788,Susurros de Titanio Encantado,FALSE,long,teenager,soft,,,FALSE,FALSE,Author(Ewen Laurent),,Fantasy,Real_Dystopia,1.7500169440682358,0,,,
789,Versos de Cristal Oscuro,FALSE,long,teenager,soft,,,FALSE,FALSE,Author(Ewen Laurent),,Fantasy,Real_Dystopia,7.909630637263101,0,,,
790,Sabiduria de los Cronofagos,TRUE,long,teenager,soft,,,FALSE,FALSE,Author(Brooklyn Lewis),,Fantasy,Real_Dystopia,6.796168354337749,0,,,
791,Soledad del Pegaso Herido,TRUE,medium,teenager,soft,,,FALSE,FALSE,Author(Brooklyn Lewis),,Fantasy,Real_Dystopia,6.2893127385271095,0,,,
792,Travesia por Dunas Carmesi,FALSE,medium,teenager,hard,,,FALSE,FALSE,Author(Hayley Lewis),,Adventure,Real_Dystopia,2.4870536448659877,0,,,
793,Huracanes del Desierto Escondido,FALSE,medium,teenager,pocket,,,FALSE,FALSE,Author(Hayley Lewis),,Adventure,Real_Dystopia,3.511806876943706,0,,,
794,Expedicion al Valle Intransitable,FALSE,medium,teenager,hard,,,FALSE,FALSE,Author(Hayley Lewis),,Adventure,Real_Dystopia,1.023502610945442,0,,,
795,Navegantes del Rio Inverso,FALSE,short,teenager,soft,,,FALSE,FALSE,Author(Hayley Lewis),,Adventure,Real_Dystopia,4.120396290704525,0,,,
796,Ascenso a la Montana Resplandeciente,TRUE,long,teenager,pocket,,,FALSE,FALSE,Author(Homero Arevalo),,Adventure,Real_Dystopia,2.0555365696196257,0,,,
797,Caminos en la Selva de Zafiro,TRUE,medium,teenager,hard,,,FALSE,FALSE,Author(Homero Arevalo),,Adventure,Real_Dystopia,9.078024770060761,0,,,
798,Rincones Ocultos de Atlantida,TRUE,medium,teenager,pocket,,,FALSE,FALSE,Author(Homero Arevalo),,Adventure,Real_Dystopia,8.409827419206652,0,,,
799,Vuelo sobre el Canon Profundo,TRUE,long,teenager,soft,,,FALSE,FALSE,Author(Homero Arevalo),,Adventure,Real_Dystopia,7.978651521596154,0,,,
800,Descubrimiento del Oasis Espejismo,FALSE,long,teenager,soft,,,FALSE,FALSE,Author(Hayley Lewis),,Adventure,Real_Dystopia,7.747513901350152,0,,,
801,Salto entre Islas Flotantes,TRUE,short,teenager,hard,,,FALSE,FALSE,Author(Homero Arevalo),,Adventure,Real_Dystopia,7.318092102351887,0,,,
802,Besos bajo Luna de Amatista,FALSE,short,teenager,pocket,,,FALSE,FALSE,Author(Oscar Roberts),,Romance,Real_Dystopia,9.130682665013088,0,,,
803,Suspiros en el Crepusculo de Coral,TRUE,long,teenager,hard,,,FALSE,FALSE,Author(Erling Stangeland),,Romance,Real_Dystopia,7.264871156707077,0,,,
804,Amor en los Campos de Lavanda,TRUE,long,teenager,soft,,,FALSE,TRUE,Author(Erling Stangeland),,Romance,Real_Dystopia,9.016116887055915,0,,,
805,Encantos del Lago de las Perlas,FALSE,very_long,teenager,hard,,,FALSE,FALSE,Author(Oscar Roberts),,Romance,Real_Dystopia,8.917062596875343,0,,,
806,Corazones entre Ruinas Silenciosas,FALSE,medium,teenager,hard,,,FALSE,FALSE,Author(Oscar Roberts),,Romance,Real_Dystopia,6.950338651177956,0,,,
807,Pasion en el Palacio de Nacar,TRUE,long,teenager,hard,,,FALSE,FALSE,Author(Erling Stangeland),,Romance,Real_Dystopia,1.1806095408245105,0,,,
808,Serenata de Estrellas Fugaces,TRUE,short,teenager,soft,,,FALSE,FALSE,Author(Erling Stangeland),,Romance,Real_Dystopia,5.507783129123114,0,,,
809,Romance a Orillas del Rio de Plata,FALSE,medium,teenager,pocket,,,FALSE,TRUE,Author(Oscar Roberts),,Romance,Real_Dystopia,7.4419542583099805,0,,,
810,Brisa de Amor en la Costa Esmeralda,TRUE,long,teenager,hard,,,FALSE,FALSE,Author(Erling Stangeland),,Romance,Real_Dystopia,5.098019566444778,0,,,
811,Destinos Entrelazados en la Torre Iridescente,FALSE,medium,teenager,pocket,,,FALSE,FALSE,Author(Oscar Roberts),,Romance,Real_Dystopia,7.886437154778884,0,,,
812,Sombras sobre la Mansion de Obsidiana,FALSE,short,teenager,pocket,,,FALSE,FALSE,Author(Alvin Harper),,Mystery,Real_Dystopia,8.318604834363274,0,,,
813,Susurros en la Biblioteca Abandonada,FALSE,medium,teenager,hard,,,FALSE,FALSE,Author(Alvin Harper),,Mystery,Real_Dystopia,7.529455033956616,0,,,
814,Ecos de un Pasado Oscuro,TRUE,medium,teenager,soft,,,FALSE,FALSE,Author(Theodor Marchand),,Mystery,Real_Dystopia,1.0987806249763392,0,,,
815,El Reloj que Toco Medianoche,FALSE,medium,teenager,soft,,,FALSE,FALSE,Author(Alvin Harper),,Mystery,Real_Dystopia,6.180356189502441,0,,,
816,Secreto en el Jardin de los Suspiros,FALSE,medium,teenager,pocket,,,FALSE,FALSE,Author(Alvin Harper),,Mystery,Real_Dystopia,3.0595308972298616,0,,,
817,Intriga en el Callejon sin Salida,FALSE,medium,teenager,pocket,,,FALSE,FALSE,Author(Alvin Harper),,Mystery,Real_Dystopia,6.250708160857129,0,,,
818,Enigma de la Habitacion Sellada,TRUE,short,teenager,soft,,,FALSE,FALSE,Author(Theodor Marchand),,Mystery,Real_Dystopia,2.8248029354182917,0,,,
819,Retrato de una Dama Desvanecida,FALSE,long,teenager,soft,,,FALSE,FALSE,Author(Alvin Harper),,Mystery,Real_Dystopia,5.235605697898802,0,,,
820,Codex de las Puertas Entrelazadas,TRUE,medium,teenager,pocket,,,FALSE,FALSE,Author(Theodor Marchand),,Mystery,Real_Dystopia,7.910248473137612,0,,,
821,Espejo de las Almas Perdidas,TRUE,medium,teenager,hard,,,FALSE,FALSE,Author(Theodor Marchand),,Mystery,Real_Dystopia,4.585633978815258,0,,,
822,Desierto de Acero y Neon,FALSE,long,teenager,soft,,,FALSE,FALSE,Author(Pascual Peralta),,Dystopia,Real_Dystopia,8.14942363388479,0,,,
823,Laberinto de Pantallas Silenciosas,TRUE,short,teenager,soft,,,FALSE,FALSE,Author(Josefino Nunes),,Dystopia,Real_Dystopia,4.321948455920145,0,,,
824,Refugio en la Ciudad de Cenizas,FALSE,medium,teenager,soft,,,FALSE,FALSE,Author(Pascual Peralta),,Dystopia,Real_Dystopia,4.894962254196368,0,,,
825,Anarquia en el Enclave de Cristal,TRUE,short,teenager,soft,,,FALSE,FALSE,Author(Josefino Nunes),,Dystopia,Real_Dystopia,4.526091950901304,0,,,
826,Rebelion en la Metropolis de Hielo,TRUE,long,teenager,soft,,,FALSE,FALSE,Author(Josefino Nunes),,Dystopia,Real_Dystopia,7.439678279725833,0,,,
827,Exilio en la Isla Tecnologica,FALSE,long,teenager,hard,,,FALSE,FALSE,Author(Pascual Peralta),,Dystopia,Real_Dystopia,5.723297234654359,0,,,
828,Rincones Oscuros de Utopia,TRUE,short,teenager,soft,,,FALSE,FALSE,Author(Josefino Nunes),,Dystopia,Real_Dystopia,1.3922304041256837,0,,,
829,Retorno a la Zona Contaminada,TRUE,long,teenager,soft,,,FALSE,FALSE,Author(Josefino Nunes),,Dystopia,Real_Dystopia,4.922084309112968,0,,,
830,El Ultimo Bosque bajo el Dome,FALSE,long,teenager,pocket,,,FALSE,FALSE,Author(Pascual Peralta),,Dystopia,Real_Dystopia,8.686316935951503,0,,,
831,Coloso de las Tierras Yermas,TRUE,short,teenager,pocket,,,FALSE,FALSE,Author(Josefino Nunes),,Dystopia,Real_Dystopia,7.05844142832538,0,,,
832,Voces de la Barriada Olvidada,TRUE,short,teenager,hard,,,FALSE,FALSE,Author(Cameron Carpenter),,Social,Real_Dystopia,9.237578500656504,0,,,
833,Historias desde el Tren Subterraneo,FALSE,medium,teenager,soft,,,FALSE,FALSE,Author(Marie Thomsen),,Social,Real_Dystopia,2.2066369862767665,0,,,
